0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0
1,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,7.0,7.0,13.0,2.0,7.0,4.0,4.0,3.0,6.0,19.0,28.0,2.0,5.0,12.0,4.0,3.0,11.0,6.0,9.0,0.0,5.0,3.0,5.0,7.0,15.0,10.0,4.0,7.0,2.0,2.0,3.0,13.0
2,1.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,13.0
3,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0
5,7.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,2.0,1.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
6,7.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,13.0
7,26.0,12.0,8.0,2.0,1.0,0.0,2.0,7.0,15.0,15.0,3.0,8.0,4.0,3.0,6.0,0.0,7.0,5.0,0.0,16.0,0.0,12.0,4.0,0.0,9.0,3.0,0.0,13.0,0.0,2.0,11.0,0.0,14.0,5.0,4.0,14.0,0.0,7.0,7.0,5.0,33.0,5.0,8.0,5.0,6.0,3.0,3.0,2.0,13.0
8,10.0,14.0,7.0,2.0,3.0,1.0,3.0,6.0,4.0,12.0,3.0,7.0,4.0,3.0,5.0,0.0,4.0,8.0,9.0,17.0,0.0,7.0,3.0,1.0,5.0,9.0,3.0,11.0,0.0,2.0,6.0,0.0,6.0,12.0,13.0,17.0,2.0,7.0,3.0,4.0,15.0,11.0,14.0,12.0,5.0,2.0,1.0,0.0,13.0
9,24.0,12.0,9.0,3.0,2.0,1.0,2.0,7.0,17.0,13.0,4.0,9.0,5.0,3.0,8.0,1.0,7.0,5.0,0.0,17.0,0.0,13.0,4.0,0.0,17.0,2.0,1.0,12.0,1.0,2.0,12.0,2.0,16.0,6.0,4.0,13.0,0.0,7.0,7.0,6.0,33.0,2.0,12.0,5.0,7.0,1.0,2.0,2.0,13.0
10,1.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,13.0
11,7.0,7.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,7.0,0.0,6.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,14.0,0.0,4.0,0.0,3.0,2.0,1.0,3.0,1.0,6.0,0.0,5.0,0.0,0.0,1.0,13.0
12,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0
13,1.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,13.0
14,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0
15,3.0,7.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0
16,2.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0
17,26.0,44.0,11.0,3.0,2.0,3.0,0.0,9.0,8.0,10.0,2.0,8.0,3.0,0.0,9.0,0.0,8.0,33.0,0.0,24.0,0.0,16.0,7.0,0.0,6.0,2.0,0.0,9.0,0.0,0.0,10.0,0.0,19.0,51.0,7.0,11.0,0.0,9.0,3.0,7.0,15.0,3.0,7.0,0.0,8.0,0.0,0.0,0.0,13.0
18,1.0,7.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0
19,1.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,6.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,6.0,0.0,4.0,0.0,3.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,13.0
20,7.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
21,8.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,13.0
22,8.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
23,7.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,0.0,2.0,1.0,1.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0
24,7.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,13.0
25,2.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0
26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
27,6.0,6.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,5.0,0.0,3.0,0.0,2.0,2.0,1.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,13.0
28,7.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,1.0,2.0,1.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0
29,6.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,13.0
